idhh	idperson	idfather	idmother	idpartner	idorighh	idorigperson	dag	dgn	dms	dcz	ddi	ddt	dwt	dsu00	dsu01	dsu02	dct	dec	deh	dey	dew	drgn1	dcu	les	lcs	lfs	lin	lindi	liwmy	lhw	liwwh	loc	lpemy	lse	lunmy	lowas	yivwg	yem	kfb	ypp	yse	bed	bun	phl	pdi	poa	psu	kivho	yiy	yprrt	ypr	ypt	bsa	bho	tpr	yot	yds	tad	bch00	bchba	bch	bma	bfapl	khooo	yemmy	kfbmy	ysemy	bunmy	pdimy	phlmy	poamy	psumy	tis	byr	byrmy	amrrm	amrtn	afc	xmp	xpp	xhc	xhcrt	xhcmomi	xhcmomc	amoyl	amolv	xhcot
2151	215101	0	0	0	2151	215101	68	0	4	1	0	22008	1139.298	0	0	0	2	0	1	6	1953	2	0	4	0	0	0	0	0	0	480	-1	12	0	0	0	13.92334	0	0	0	0	0	0	0	0	965.5163	0	0	0	0	0	0	0	0	0	0	1784.452	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	81.06464	0	0	4	3	0	0	0	300.165	210.5	0	0	0	0	89.66501
2151	215102	0	215101	0	2151	215102	41	0	1	1	0	22008	1139.298	0	0	0	2	0	3	12	1986	2	0	3	0	0	0	0	0	0	252	9	0	0	12	0	16.46271	0	0	0	0	0	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	81.06464	0	0	4	3	0	0	0	300.165	210.5	0	0	0	0	89.66501
2153	215301	0	0	215302	2153	215301	60	1	2	1	0	22008	741.4647	0	0	0	2	0	5	16	1970	2	0	3	0	50	3	9	12	38	468	4	0	0	0	0	5.678138	935	0	0	0	0	0	0	0	0	0	193.4977	10.625	0	0	0	0	0	0	0	2582	0	0	0	0	0	0	47.08333	12	0	0	0	0	0	0	0	954.25	0	0	5	2	3642.857	0	0	117.3171	0	0	0	0	0	117.3171
2153	215302	0	0	215301	2153	215302	61	0	2	1	0	22008	741.4647	0	0	0	2	0	5	16	1964	2	0	4	0	0	0	0	0	0	468	-1	12	0	0	0	21.2365	0	0	0	0	0	0	0	0	2580	0	193.4977	10.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.08333	0	0	0	0	0	0	12	0	954.25	0	0	5	2	3642.857	0	0	117.3171	0	0	0	0	0	117.3171
2154	215401	0	0	0	2154	215401	72	0	5	1	0	22008	1077.99	0	0	0	2	0	3	12	1956	2	0	4	0	0	0	0	0	0	36	-1	12	0	0	0	9.031106	0	0	0	0	0	0	0	0	1536.373	0	402.2758	637.5692	0	0	0	0	0	0	0	2078.534	0	0	0	0	0	0	68.66666	0	0	0	0	0	0	12	12	95.40839	0	0	5	2	218595.1	0	0	185.31	0	0	0	0	0	185.31
2155	215501	0	0	215502	2155	215501	44	1	2	1	0	22008	1458.996	0	0	0	2	0	5	16	1985	2	0	3	0	50	3	3	12	50	252	1	0	0	0	0	38.16923	8270	0	0	0	0	0	0	0	0	0	297.4996	8.333333	0	0	0	0	0	0	0	5486.917	0	581.8333	0	581.8333	0	0	89.33334	12	0	0	0	0	0	0	0	3381.583	0	0	7	1	2857.143	0	0	292.1692	0	69.125	253.875	1999	87000	223.0442
2155	215502	0	0	215501	2155	215502	43	0	2	1	0	22008	1458.996	0	0	0	2	0	5	16	1986	2	0	9	0	0	0	0	0	0	60	-1	0	0	0	0	16.33052	0	0	0	0	0	0	0	0	0	0	297.4996	8.333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89.33334	0	0	0	0	0	0	0	0	3381.583	0	0	7	1	2857.143	0	0	292.1692	0	69.125	253.875	1999	87000	223.0442
2155	215503	215501	215502	0	2155	215503	18	1	1	1	0	22008	1458.996	0	0	0	2	4	2	9	2006	2	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	10.79503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3381.583	0	0	7	1	0	0	0	0	0	0	0	0	0	0
2155	215504	215501	215502	0	2155	215504	16	0	1	1	0	22008	1458.996	0	0	0	2	4	2	9	2006	2	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	9.234311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3381.583	0	0	7	1	0	0	0	0	0	0	0	0	0	0
2155	215505	215501	215502	0	2155	215505	13	0	1	1	-1	22008	1458.996	0	0	0	2	3	1	6	2006	2	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	3381.583	0	0	7	1	0	0	0	0	0	0	0	0	0	0
2156	215601	0	0	0	2156	215601	80	0	5	1	0	22008	1485.199	0	0	0	2	0	2	9	1943	2	0	4	0	0	0	0	0	0	0	-1	12	0	0	0	6.681072	0	0	0	0	0	0	0	0	871	0	261.9682	14.28282	0	0	0	0	0	0	0	885.2828	0	0	0	0	0	0	94.58334	0	0	0	0	0	0	12	12	0	0	0	3	2	4896.967	0	0	223.66	0	0	0	0	0	223.66
2157	215701	0	0	0	2157	215701	80	1	5	1	0	22008	1001.622	0	0	0	2	0	1	6	1932	2	0	4	0	0	0	0	0	0	0	-1	12	0	0	0	9.16933	0	0	0	0	0	0	0	0	1250	0	383.2105	42.21502	0	0	0	0	0	0	0	1275.548	0	0	0	0	0	0	64.58334	0	0	0	0	0	0	12	0	16.66667	0	0	5	2	14473.72	0	0	303.5833	0	0	0	0	0	303.5833
2159	215901	0	0	0	2159	215901	59	1	4	1	0	22008	805.5392	0	0	0	2	0	2	9	1964	2	0	4	0	0	0	0	0	0	516	8	0	0	12	0	18.86222	0	0	0	0	0	0	0	0	0	0	306.5552	37.04192	0	0	0	0	0	0	0	1106.552	0	0	0	0	0	0	172.6667	0	0	0	0	0	0	0	0	195.8066	1265.317	12	4	2	12700.09	0	0	336.3967	0	0	0	0	0	336.3967
2160	216001	0	0	216002	2160	216001	42	1	2	1	0	22008	876.359	0	0	0	2	0	5	16	1987	2	0	3	0	50	3	3	12	45	252	1	0	0	0	0	34.50102	6727.7	225.5625	0	0	0	0	0	0	0	0	296.6529	4.938642	0	0	0	0	0	0	0	5392.026	0	0	0	0	0	0	69.20333	12	12	0	0	0	0	0	0	2127.483	0	0	6	1	1693.249	0	0	250.7429	0	23.04167	76.95834	1992	37184	227.7012
2160	216002	0	0	216001	2160	216002	43	0	2	1	0	22008	876.359	0	0	0	2	0	3	12	1982	2	0	9	0	0	0	0	0	0	60	-1	0	0	0	0	13.0168	0	0	0	0	0	0	0	0	0	0	296.6529	4.938642	0	0	0	0	0	0	0	0	0	556.37	0	556.37	0	0	69.20333	0	0	0	0	0	0	0	0	2127.483	0	0	6	1	1693.249	0	0	250.7429	0	23.04167	76.95834	1992	37184	227.7012
2160	216003	216001	216002	0	2160	216003	15	0	1	1	-1	22008	876.359	0	0	0	2	4	2	9	2007	2	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	2127.483	0	0	6	1	0	0	0	0	0	0	0	0	0	0
2160	216004	216001	216002	0	2160	216004	14	1	1	1	-1	22008	876.359	0	0	0	2	3	1	6	2005	2	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	2127.483	0	0	6	1	0	0	0	0	0	0	0	0	0	0
2160	216005	216001	216002	0	2160	216005	12	0	1	1	-1	22008	876.359	0	0	0	2	3	1	6	2007	2	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	2127.483	0	0	6	1	0	0	0	0	0	0	0	0	0	0
2161	216101	0	0	216102	2161	216101	44	1	2	1	0	22008	549.025	0	0	0	2	0	2	9	1979	2	0	3	0	35	3	6	12	60	336	8	0	0	0	0	13.45921	3499.396	0	0	0	0	0	0	0	0	0	227.6716	35.93137	0	0	0	0	0	0	0	2878.281	0	295.7253	0	295.7253	0	0	79.29166	12	0	0	0	0	0	0	0	1054.957	0	0	5	1	12319.33	0	0	146.5875	0	19.625	150.75	2000	32226	126.9625
2161	216102	0	0	216101	2161	216102	41	0	2	1	0	22008	549.025	0	0	0	2	0	3	12	1984	2	0	9	0	0	0	0	0	0	180	-1	0	0	0	0	15.11384	0	0	0	0	0	0	0	0	0	0	227.6716	35.93137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.29166	0	0	0	0	0	0	0	0	1054.957	0	0	5	1	12319.33	0	0	146.5875	0	19.625	150.75	2000	32226	126.9625
2161	216103	216101	216102	0	2161	216103	17	0	1	1	0	22008	549.025	0	0	0	2	4	2	9	2006	2	0	3	0	10	3	5	0	10	0	9	0	0	0	0	1.528948	66.25442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1054.957	0	0	5	1	0	0	0	0	0	0	0	0	0	0
2161	216104	216101	216102	0	2161	216104	14	0	1	1	-1	22008	549.025	0	0	0	2	3	1	6	2005	2	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1054.957	0	0	5	1	0	0	0	0	0	0	0	0	0	0
2162	216201	0	0	0	2162	216201	74	0	5	1	0	22008	844.5668	0	0	0	2	0	0	0	1947	2	0	4	0	0	0	0	0	0	0	-1	12	0	0	0	7.676077	0	0	0	0	0	0	0	0	909	0	257.0796	0	0	0	0	0	0	0	0	909	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	3	6	0	0	0	166.58	0	0	0	0	0	166.58
2163	216301	0	0	216302	2163	216301	52	1	2	1	0	32008	1248.533	0	0	0	2	0	5	16	1976	2	0	2	0	1	3	3	12	50	360	7	0	2	0	0	26.58835	0	0	0	2587.752	0	0	0	0	0	0	305.1398	84.09457	0	0	0	0	0	0	0	5069.312	0	0	0	0	0	0	61.54167	0	0	12	0	0	0	0	0	1591.972	0	0	7	2	28832.43	0	0	127.245	0	0	0	0	0	127.245
2163	216302	0	0	216301	2163	216302	48	0	2	1	0	32008	1248.533	0	0	0	2	0	3	12	1978	2	0	3	0	50	3	11	12	10	348	3	0	0	0	0	29.11559	1261.676	0	0	0	0	0	0	0	0	0	305.1398	84.09457	0	0	0	0	0	0	0	0	0	270	0	270	0	0	61.54167	12	0	0	0	0	0	0	0	1591.972	0	0	7	2	28832.43	0	0	127.245	0	0	0	0	0	127.245
2163	216303	216301	216302	0	2163	216303	21	1	1	1	0	32008	1248.533	0	0	0	2	0	3	12	2004	2	0	3	0	50	3	3	12	40	36	7	0	0	0	0	11.90084	2062.813	299.1875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0	1591.972	0	0	7	2	0	0	0	0	0	0	0	0	0	0
2163	216304	216301	216302	0	2163	216304	17	0	1	1	0	32008	1248.533	0	0	0	2	4	2	9	2006	2	0	3	0	8	3	8	12	3	12	9	0	0	0	0	8.974359	116.6667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1591.972	0	0	7	2	0	0	0	0	0	0	0	0	0	0
2163	216305	216301	216302	0	2163	216305	15	0	1	1	-1	32008	1248.533	0	0	0	2	4	2	9	2007	2	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1591.972	0	0	7	2	0	0	0	0	0	0	0	0	0	0
2164	216401	0	0	216402	2164	216401	70	1	2	1	0	22008	636.6251	0	0	0	2	0	3	12	1954	2	0	4	0	0	0	0	0	0	0	-1	12	0	0	0	13.08086	0	0	0	0	0	0	0	0	2206	0	419.2496	32.04402	0	0	0	0	0	0	0	2323.081	0	0	0	0	0	0	77.66666	0	0	0	0	0	0	12	0	453.0067	0	0	6	2	10986.52	0	0	211.5033	0	0	0	0	0	211.5033
2164	216402	0	0	216401	2164	216402	64	0	2	1	0	22008	636.6251	0	0	0	2	0	3	12	1961	2	0	4	0	0	0	0	0	0	228	-1	4	0	0	0	12.63206	0	0	0	0	0	0	433.3333	0	72.66666	0	0	32.04402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	453.0067	0	0	6	2	10986.52	0	0	0	0	0	0	0	0	0
2165	216501	0	0	0	2165	216501	59	0	4	1	1	42008	761.9064	0	0	0	2	0	2	9	1964	2	0	8	1	5	3	4	0	96	528	4	0	0	0	0	9.206731	3830	0	0	0	0	0	0	0	0	0	385.302	69.09981	0	0	0	0	0	0	0	2354.433	0	0	0	0	0	0	87.75	12	0	0	0	0	0	0	0	1544.667	0	0	4	2	23691.36	0	0	150.3667	0	0	0	0	0	150.3667
2166	216601	0	0	216602	2166	216601	67	1	2	1	0	32008	869.9697	0	0	0	2	0	3	12	1957	2	0	4	0	0	0	0	0	0	456	-1	12	0	0	0	16.84778	0	0	0	0	0	0	0	0	1505	0	175.3544	2.101401	187.5	187.5	0	0	0	0	0	1734.059	0	0	0	0	0	0	70.20834	0	0	0	0	0	0	12	0	150.1433	0	0	5	2	720.4802	0	0	598.2317	0	0	0	0	0	598.2317
2166	216602	0	0	216601	2166	216602	67	0	2	1	0	32008	869.9697	0	0	0	2	0	3	12	1955	2	0	9	0	0	0	0	0	0	0	-1	0	0	0	0	9.604948	0	0	0	0	0	0	0	0	0	0	175.3544	2.101401	187.5	187.5	0	0	0	0	0	0	0	0	0	0	0	0	70.20834	0	0	0	0	0	0	0	0	150.1433	0	0	5	2	720.4802	0	0	598.2317	0	0	0	0	0	598.2317
2167	216701	0	0	216702	2167	216701	39	1	2	1	0	42008	1254.658	0	0	0	2	0	5	16	1992	2	0	3	1	50	3	9	12	50	204	1	0	0	0	0	17.55	3802.5	75	0	0	0	0	0	0	0	0	277.5048	13.57696	0	0	0	0	0	0	0	5092.814	0	0	0	0	0	0	34.79167	12	12	0	0	0	0	0	0	1690.465	0	0	4	1	4654.957	0	0	256.8566	0	107.1667	290.8333	2000	104000	149.6899
2167	216702	0	0	216701	2167	216702	40	0	2	1	0	42008	1254.658	0	0	0	2	0	5	16	1990	2	0	3	1	50	3	9	12	45	228	2	0	0	0	0	12.28526	2395.625	0	0	0	0	0	0	0	0	0	277.5048	13.57696	0	0	0	0	0	0	0	0	0	558	0	558	0	0	34.79167	12	0	0	0	0	0	0	0	1690.465	0	0	4	1	4654.957	0	0	256.8566	0	107.1667	290.8333	2000	104000	149.6899
2167	216703	216701	216702	0	2167	216703	9	1	1	1	-1	42008	1254.658	0	0	0	2	2	0	0	-1	2	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1690.465	0	0	4	1	0	0	0	0	0	0	0	0	0	0
2167	216704	216701	216702	0	2167	216704	6	0	1	1	-1	42008	1254.658	0	0	0	2	2	0	0	-1	2	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1690.465	0	0	4	1	0	0	0	0	0	0	0	0	0	0
2167	216705	216701	216702	0	2167	216705	6	1	1	1	-1	42008	1254.658	0	0	0	2	2	0	0	-1	2	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1690.465	0	0	4	1	0	0	0	0	0	0	0	0	0	0
2168	216801	0	0	216802	2168	216801	75	1	2	1	0	32008	898.8245	0	0	0	2	0	3	12	1950	2	0	4	0	0	0	0	0	0	0	-1	12	0	0	0	11.79998	0	0	0	0	0	0	0	0	1109.293	0	255.049	2.670295	0	0	0	0	0	0	0	2795.886	0	0	0	0	0	0	27.75	0	0	0	0	0	0	12	0	260.1557	0	0	4	2	915.5297	0	0	96.1929	0	0	0	0	0	96.1929
2168	216802	0	0	216801	2168	216802	70	0	2	1	0	32008	898.8245	0	0	0	2	0	5	16	1957	2	0	4	0	0	0	0	0	0	0	-1	12	0	0	0	11.26728	0	0	0	0	0	0	0	0	1941.408	0	255.049	2.670295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.75	0	0	0	0	0	0	12	0	260.1557	0	0	4	2	915.5297	0	0	96.1929	0	0	0	0	0	96.1929
2169	216901	0	0	216902	2169	216901	62	1	2	1	0	32008	747.6866	0	0	0	2	0	2	9	1963	2	0	4	0	0	0	0	0	0	384	-1	12	0	0	0	16.39019	0	0	0	0	0	0	0	0	1287	0	201.1379	108.807	0	0	0	0	0	0	0	2210.468	0	0	0	0	0	0	51.83333	0	0	0	0	0	0	12	0	583.6208	0	0	5	2	37305.24	0	0	158.0533	0	0	0	0	0	158.0533
2169	216902	0	0	216901	2169	216902	60	0	2	1	0	32008	747.6866	0	0	0	2	0	3	12	1965	2	0	3	1	10	3	12	12	18	348	4	0	0	0	0	16.53173	1289.475	55	0	0	0	0	0	0	0	0	201.1379	108.807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.83333	12	12	0	0	0	0	0	0	583.6208	0	0	5	2	37305.24	0	0	158.0533	0	0	0	0	0	158.0533
2170	217001	0	0	217002	2170	217001	55	1	2	1	0	32008	1020.761	0	0	0	2	0	3	12	1969	2	0	3	0	50	3	6	12	40	420	8	0	0	0	0	14.47154	2508.4	77	0	0	0	185.2993	0	0	0	0	211.4207	3.253363	0	0	0	0	0	0	0	3445.031	0	0	0	0	0	0	39.20833	12	12	0	12	0	0	0	0	1183.638	0	0	5	2	1115.439	0	0	136.5367	0	0	0	0	0	136.5367
2170	217002	0	0	217001	2170	217002	56	0	2	1	0	32008	1020.761	0	0	0	2	0	2	9	1967	2	0	3	0	50	3	7	12	18	492	4	0	0	0	0	21.51875	1678.463	18.79167	0	0	0	0	0	250	0	0	211.4207	3.253363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.20833	12	12	0	0	5	0	0	0	1183.638	0	0	5	2	1115.439	0	0	136.5367	0	0	0	0	0	136.5367
2172	217201	0	0	0	2172	217201	80	0	5	1	0	22008	1949.606	0	0	0	2	0	1	6	1927	2	0	4	0	0	0	0	0	0	0	-1	12	0	0	0	6.624758	0	0	0	0	0	0	0	0	1037.839	0	201.1379	.5078326	0	0	0	0	0	0	0	2398.875	0	0	0	0	0	0	29.375	0	0	0	0	0	0	12	12	226.9283	0	0	5	2	174.114	0	0	109.4133	0	0	0	0	0	109.4133
2172	217202	0	217201	0	2172	217202	70	0	4	1	0	22008	1949.606	0	0	0	2	0	5	16	1958	2	0	4	0	0	0	0	0	0	468	-1	12	0	0	0	17.86945	0	0	0	0	0	0	0	0	1587.456	0	201.1379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.375	0	0	0	0	0	0	12	0	226.9283	0	0	5	2	0	0	0	109.4133	0	0	0	0	0	109.4133
2174	217401	0	0	217402	2174	217401	66	1	2	1	0	22008	913.5757	0	0	0	2	0	5	16	1965	2	0	4	0	0	0	0	0	0	444	-1	12	0	0	0	21.16309	0	0	0	0	0	0	0	0	1838	0	175.3544	76.13139	0	0	0	0	0	0	0	1817.057	0	0	0	0	0	0	52.66667	0	0	0	0	0	0	12	0	173.2058	0	0	5	2	26102.19	0	0	163.6783	0	0	0	0	0	163.6783
2174	217402	0	0	217401	2174	217402	65	0	2	1	0	22008	913.5757	0	0	0	2	0	5	16	1962	2	0	9	0	0	0	0	0	0	36	-1	0	0	0	0	12.77337	0	0	0	0	0	0	0	0	0	0	175.3544	76.13139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.66667	0	0	0	0	0	0	0	0	173.2058	0	0	5	2	26102.19	0	0	163.6783	0	0	0	0	0	163.6783
2175	217501	0	0	0	2175	217501	51	0	4	1	0	22008	983.7966	0	0	0	2	0	5	16	1979	2	0	3	1	50	3	10	12	38	348	2	0	0	0	0	26.64261	4387.15	0	0	0	0	0	0	0	0	0	397.766	51.92479	0	0	14.58333	0	0	0	0	2880.8	0	107	0	107	0	0	78.08334	12	0	0	0	0	0	0	0	1679.858	0	0	4	1	17802.79	0	0	314.6802	0	118.5	401.5	1990	59494	196.1802
2175	217502	0	217501	0	2175	217502	20	0	1	1	0	22008	983.7966	0	0	0	2	6	3	12	2005	2	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	10.76329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1679.858	0	0	4	1	0	0	0	0	0	0	0	0	0	0
2176	217601	0	0	0	2176	217601	54	0	1	1	0	32008	828.9576	0	0	0	2	0	5	16	1974	2	0	3	0	50	3	12	12	22	240	2	0	0	0	0	17.26259	1645.701	0	0	0	0	500	0	0	0	0	312.4125	230.115	0	0	0	0	0	0	0	1817.415	0	0	0	0	0	0	129.1667	12	0	0	12	0	0	0	0	558.4006	0	0	3	1	78896.57	0	0	143.4933	0	0	0	0	0	143.4933
2177	217701	0	0	217702	2177	217701	42	1	2	1	0	22008	1433.301	0	0	0	2	0	5	16	1989	2	0	3	0	50	3	7	12	37	228	2	0	0	0	0	35.21336	5645.875	96.25	0	0	0	0	0	0	0	0	264.2749	54.03811	0	0	0	0	0	0	0	6117.399	0	0	0	0	0	0	38.41667	12	12	0	0	0	0	0	0	3113.665	0	0	5	1	18527.35	0	0	238.5927	0	79.08334	155.4167	1994	91721	159.5094
2177	217702	0	0	217701	2177	217702	48	0	2	1	0	22008	1433.301	0	0	0	2	0	3	12	1976	2	0	3	0	15	3	12	12	20	372	5	0	0	0	0	14.61346	1266.5	0	0	0	0	0	0	0	0	0	264.2749	54.03811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.41667	12	0	0	0	0	0	0	0	3113.665	0	0	5	1	18527.35	0	0	238.5927	0	79.08334	155.4167	1994	91721	159.5094
2177	217703	0	217702	0	2177	217703	24	1	1	1	0	22008	1433.301	0	0	0	2	0	3	12	2004	2	0	3	0	35	3	8	12	38	24	5	0	0	0	0	12.2455	2016.425	259.8125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0	3113.665	0	0	5	1	0	0	0	0	0	0	0	0	0	0
2179	217901	0	0	217902	2179	217901	67	1	2	1	0	22008	888.2421	0	0	0	2	0	3	12	1958	2	0	4	0	0	0	0	0	0	504	-1	12	0	0	0	17.20747	0	0	0	0	0	0	0	0	2988	0	242.8495	156.2095	0	0	0	0	0	0	0	2599.086	0	0	0	0	0	0	39.83333	0	0	0	0	0	0	12	0	736.3333	0	0	8	2	53557.54	0	0	134.9583	0	0	0	0	0	134.9583
2179	217902	0	0	217901	2179	217902	66	0	2	1	0	22008	888.2421	0	0	0	2	0	1	6	1955	2	0	4	0	0	0	0	0	0	36	-1	12	0	0	0	9.312636	0	0	0	0	0	0	0	0	35	0	242.8495	156.2095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.83333	0	0	0	0	0	0	12	0	736.3333	0	0	8	2	53557.54	0	0	134.9583	0	0	0	0	0	134.9583
2180	218001	0	0	218002	2180	218001	46	1	2	1	0	22008	1454.038	0	0	0	2	0	3	12	1979	2	0	2	0	1	1	1	12	5	348	6	0	2	0	0	21.87445	0	0	0	84.00157	0	0	0	0	0	0	242.8495	21.59143	0	0	0	0	0	0	0	2298.473	0	0	0	0	0	0	83.33334	0	0	12	0	0	0	0	0	965.8365	0	0	8	2	7402.776	0	0	140.3333	0	0	0	0	0	140.3333
2180	218002	0	0	218001	2180	218002	45	0	2	1	0	22008	1454.038	0	0	0	2	0	3	12	1980	2	0	3	0	35	3	6	12	36	312	4	0	0	0	0	19.46875	3037.125	100	0	0	0	0	0	0	0	0	242.8495	21.59143	0	0	0	0	0	0	0	0	0	100	0	100	0	0	83.33334	12	12	0	0	0	0	0	0	965.8365	0	0	8	2	7402.776	0	0	140.3333	0	0	0	0	0	140.3333
2180	218003	218001	218002	0	2180	218003	19	0	1	1	0	22008	1454.038	0	0	0	2	6	3	12	2006	2	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	10.60717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	965.8365	0	0	8	2	0	0	0	0	0	0	0	0	0	0
2181	218101	0	0	218102	2181	218101	37	1	2	1	0	22008	820.8133	0	0	0	2	0	3	12	1998	2	0	3	0	35	3	6	12	39	192	4	0	0	0	0	18.49113	3125	0	0	0	0	0	0	0	0	0	219.9077	6.317697	0	0	0	0	0	0	0	3074.2	0	245.8333	0	245.8333	0	0	19.58333	12	0	0	0	0	0	0	0	1909.268	0	0	6	1	2166.067	0	0	297.8558	0	93.29166	99.70834	2002	75000	204.5641
2181	218102	0	0	218101	2181	218102	32	0	2	1	0	22008	820.8133	0	0	0	2	0	3	12	1994	2	0	3	0	50	3	6	12	25	144	4	0	0	0	0	14.76923	1600	91.66666	0	0	0	0	0	0	0	0	219.9077	6.317697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.58333	12	12	0	0	0	0	0	0	1909.268	0	0	6	1	2166.067	0	0	297.8558	0	93.29166	99.70834	2002	75000	204.5641
2181	218103	218101	218102	0	2181	218103	7	1	1	1	-1	22008	820.8133	0	0	0	2	2	0	0	-1	2	0	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1909.268	0	0	6	1	0	0	0	0	0	0	0	0	0	0
2181	218104	218101	218102	0	2181	218104	5	0	1	1	-1	22008	820.8133	0	0	0	2	1	0	0	-1	2	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1909.268	0	0	6	1	0	0	0	0	0	0	0	0	0	0
2182	218201	0	0	218202	2182	218201	57	1	2	1	0	22008	976.59	0	0	0	2	0	3	12	1969	2	0	4	0	0	0	0	0	0	372	4	0	0	12	0	19.11087	0	0	0	0	0	0	0	0	0	0	262.466	104.2681	0	0	0	0	0	0	0	2805.48	0	0	0	0	0	0	42.33333	0	0	0	0	0	0	0	0	277.0755	2024.02	12	10	2	35749.05	0	0	262.6667	0	0	0	0	0	262.6667
2182	218202	0	0	218201	2182	218202	62	0	2	1	0	22008	976.59	0	0	0	2	0	3	12	1963	2	0	5	0	0	0	0	0	0	264	4	0	0	12	0	13.53579	0	0	0	0	0	850	0	0	0	0	262.466	104.2681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.33333	0	0	0	12	0	0	0	0	277.0755	0	0	10	2	35749.05	0	0	262.6667	0	0	0	0	0	262.6667
